Num nodes,alpha,beta,gamma1,gamma2,average f1 over 50 runs
30,0.2,0.1,10,0.4,0.8686561460246962
30,0.2,0.1,10,0.5,0.8249493554411754
30,0.2,0.1,10,0.6,0.7888614110148485
30,0.2,0.1,11,0.4,0.867871393204995
30,0.2,0.1,11,0.5,0.8191753931456697
30,0.2,0.1,11,0.6,0.7753103607630082
30,0.2,0.15000000000000002,9,0.4,0.882867900150013
30,0.2,0.15000000000000002,9,0.5,0.8558561236988125
30,0.2,0.15000000000000002,9,0.6,0.810798986064354
30,0.2,0.15000000000000002,10,0.4,0.8878786945422084
30,0.2,0.15000000000000002,10,0.5,0.8525695930154518
30,0.2,0.15000000000000002,10,0.6,0.8092051385914104
30,0.2,0.15000000000000002,11,0.4,0.8866065539322208
30,0.2,0.15000000000000002,11,0.5,0.8601345007932053
30,0.2,0.15000000000000002,11,0.6,0.8278741119854309
30,0.2,0.2,9,0.4,0.8933200685384367
30,0.2,0.2,9,0.5,0.8771206450365654
30,0.2,0.2,9,0.6,0.8433971392891273
30,0.2,0.2,10,0.4,0.890258156161286
30,0.2,0.2,10,0.5,0.8803037569645318
30,0.2,0.2,10,0.6,0.8413847546454208
30,0.2,0.2,11,0.4,0.8845811284238186
30,0.2,0.2,11,0.5,0.8773004743365257
30,0.2,0.2,11,0.6,0.8510609094051363
30,0.2,0.25,9,0.4,0.8795874821149955
30,0.2,0.25,9,0.5,0.8745668768923706
30,0.2,0.25,9,0.6,0.8602099028204375
30,0.2,0.25,10,0.4,0.8826049861935304
30,0.2,0.25,10,0.5,0.8853092252645386
30,0.2,0.25,10,0.6,0.8635625840649298
30,0.2,0.25,11,0.4,0.8775479631301388
30,0.2,0.25,11,0.5,0.8779492967621664
30,0.2,0.25,11,0.6,0.8701051674363507
30,0.2,0.30000000000000004,9,0.4,0.8563180137305588
30,0.2,0.30000000000000004,9,0.5,0.8820441643153124
30,0.2,0.30000000000000004,9,0.6,0.8690884937450022
30,0.2,0.30000000000000004,10,0.4,0.8586454845853683
30,0.2,0.30000000000000004,10,0.5,0.8869122254113384
30,0.2,0.30000000000000004,10,0.6,0.8771330299181582
30,0.2,0.30000000000000004,11,0.4,0.868818433370154
30,0.2,0.30000000000000004,11,0.5,0.8795981821979798
30,0.2,0.30000000000000004,11,0.6,0.879196689606534
30,0.2,0.35000000000000003,9,0.4,0.8412097611971809
30,0.2,0.35000000000000003,9,0.5,0.8809703341185666
30,0.2,0.35000000000000003,9,0.6,0.8699495563102864
30,0.2,0.35000000000000003,10,0.4,0.8371778226817058
30,0.2,0.35000000000000003,10,0.5,0.8773424312978705
30,0.2,0.35000000000000003,10,0.6,0.8798213608165567
30,0.2,0.35000000000000003,11,0.4,0.8482146782902159
30,0.2,0.35000000000000003,11,0.5,0.8818770071077155
30,0.2,0.35000000000000003,11,0.6,0.8853061076802549
30,0.2,0.4,9,0.4,0.8319304257661295
30,0.2,0.4,9,0.5,0.8718684861709973
30,0.2,0.4,9,0.6,0.8793105358891643
30,0.2,0.4,10,0.4,0.8333599373101435
30,0.2,0.4,10,0.5,0.8712109651707339
30,0.2,0.4,10,0.6,0.8782687025848459
30,0.2,0.4,11,0.4,0.8372425187915762
30,0.2,0.4,11,0.5,0.8762245531873591
30,0.2,0.4,11,0.6,0.8845171815158283
30,0.2,0.45,9,0.4,0.8133455155993875
30,0.2,0.45,9,0.5,0.8636940693594499
30,0.2,0.45,9,0.6,0.875551386418052
30,0.2,0.45,10,0.4,0.8137339007519907
30,0.2,0.45,10,0.5,0.861160297844311
30,0.2,0.45,10,0.6,0.8839051542881114
30,0.2,0.45,11,0.4,0.8153383231665075
30,0.2,0.45,11,0.5,0.8677281023416128
30,0.2,0.45,11,0.6,0.876997722328471
30,0.4,0.0,9,0.4,0.5163397360144159
30,0.4,0.0,9,0.5,0.4957523280136876
30,0.4,0.0,9,0.6,0.5181147090999195
30,0.4,0.0,10,0.4,0.5106827070075641
30,0.4,0.0,10,0.5,0.48429845705602104
30,0.4,0.0,10,0.6,0.513016872265973
30,0.4,0.0,11,0.4,0.4957738128265345
30,0.4,0.0,11,0.5,0.49193687450688794
30,0.4,0.0,11,0.6,0.5165585478630996
30,0.4,0.05,9,0.4,0.861527660366225
30,0.4,0.05,9,0.5,0.8166853033581545
30,0.4,0.05,9,0.6,0.7707224442782743
30,0.4,0.05,10,0.4,0.8677754401002593
30,0.4,0.05,10,0.5,0.8220240058770897
30,0.4,0.05,10,0.6,0.7764844939016844
30,0.4,0.05,11,0.4,0.8626016605880464
30,0.4,0.05,11,0.5,0.8173233910626014
30,0.4,0.05,11,0.6,0.7811386323191336
30,0.4,0.1,9,0.4,0.8836782436439325
30,0.4,0.1,9,0.5,0.8729720622888744
30,0.4,0.1,9,0.6,0.8441195802470273
30,0.4,0.1,10,0.4,0.8869991749335064
30,0.4,0.1,10,0.5,0.87400359860316
30,0.4,0.1,10,0.6,0.8473806361277322
30,0.4,0.1,11,0.4,0.8864675180430552
30,0.4,0.1,11,0.5,0.8806745568641259
30,0.4,0.1,11,0.6,0.8542667959880029
30,0.4,0.15000000000000002,9,0.4,0.8605560302223246
30,0.4,0.15000000000000002,9,0.5,0.876551518431836
30,0.4,0.15000000000000002,9,0.6,0.8738164555689029
30,0.4,0.15000000000000002,10,0.4,0.8625942294892756
30,0.4,0.15000000000000002,10,0.5,0.8768779327961682
30,0.4,0.15000000000000002,10,0.6,0.8719685647472979
30,0.4,0.15000000000000002,11,0.4,0.8602580334185361
30,0.4,0.15000000000000002,11,0.5,0.8877249591854305
30,0.4,0.15000000000000002,11,0.6,0.8730273843364231
30,0.4,0.2,9,0.4,0.835434551421444
30,0.4,0.2,9,0.5,0.8720705861878407
30,0.4,0.2,9,0.6,0.8768350864934434
30,0.4,0.2,10,0.4,0.8250637749599404
30,0.4,0.2,10,0.5,0.869998554001363
30,0.4,0.2,10,0.6,0.8808654265155288
30,0.4,0.2,11,0.4,0.8253617342550201
30,0.4,0.2,11,0.5,0.8647727333277742
30,0.4,0.2,11,0.6,0.8777520333438185
30,0.4,0.25,9,0.4,0.7994033513991193
30,0.4,0.25,9,0.5,0.8474131652110809
30,0.4,0.25,9,0.6,0.8753139208030665
30,0.4,0.25,10,0.4,0.7965521987931712
30,0.4,0.25,10,0.5,0.8503892569588668
30,0.4,0.25,10,0.6,0.8768181703941008
30,0.4,0.25,11,0.4,0.7919125815116109
30,0.4,0.25,11,0.5,0.8554010001711727
30,0.4,0.25,11,0.6,0.8820980505682057
30,0.4,0.30000000000000004,9,0.4,0.7701139501877688
30,0.4,0.30000000000000004,9,0.5,0.8275706484119542
30,0.4,0.30000000000000004,9,0.6,0.8581205969947583
30,0.4,0.30000000000000004,10,0.4,0.7824693721567771
30,0.4,0.30000000000000004,10,0.5,0.8306032003986448
30,0.4,0.30000000000000004,10,0.6,0.8609843577078758
30,0.4,0.30000000000000004,11,0.4,0.7817386103352127
30,0.4,0.30000000000000004,11,0.5,0.8293488549083079
30,0.4,0.30000000000000004,11,0.6,0.867208362997626
30,0.4,0.35000000000000003,9,0.4,0.7572242224229769
30,0.4,0.35000000000000003,9,0.5,0.808028280998535
30,0.4,0.35000000000000003,9,0.6,0.8501247355184354
30,0.4,0.35000000000000003,10,0.4,0.7460081769152842
30,0.4,0.35000000000000003,10,0.5,0.8051165605048807
30,0.4,0.35000000000000003,10,0.6,0.8492219528119316
30,0.4,0.35000000000000003,11,0.4,0.7601200947586446
30,0.4,0.35000000000000003,11,0.5,0.8121981892181496
30,0.4,0.35000000000000003,11,0.6,0.8543070328961655
30,0.4,0.4,9,0.4,0.7334381193905348
30,0.4,0.4,9,0.5,0.7956773430677057
30,0.4,0.4,9,0.6,0.8263775448525101
30,0.4,0.4,10,0.4,0.7417012194271793
30,0.4,0.4,10,0.5,0.7928891680625315
30,0.4,0.4,10,0.6,0.8348364111217501
30,0.4,0.4,11,0.4,0.7305332440366583
30,0.4,0.4,11,0.5,0.8005279130138869
30,0.4,0.4,11,0.6,0.830813226980407
30,0.4,0.45,9,0.4,0.7192097720168438
30,0.4,0.45,9,0.5,0.7633229849988329
30,0.4,0.45,9,0.6,0.8199498007276059
30,0.4,0.45,10,0.4,0.7283046229620019
30,0.4,0.45,10,0.5,0.7809726755234152
30,0.4,0.45,10,0.6,0.8267434864168548
30,0.4,0.45,11,0.4,0.7200248719368075
30,0.4,0.45,11,0.5,0.7746160496289944
30,0.4,0.45,11,0.6,0.8233856431583588
30,0.6000000000000001,0.0,9,0.4,0.5731932198239794
30,0.6000000000000001,0.0,9,0.5,0.5015339165840926
30,0.6000000000000001,0.0,9,0.6,0.4885786373475342
30,0.6000000000000001,0.0,10,0.4,0.58493140938823
30,0.6000000000000001,0.0,10,0.5,0.504890716388821
30,0.6000000000000001,0.0,10,0.6,0.4881127057608217
30,0.6000000000000001,0.0,11,0.4,0.5476190525447568
30,0.6000000000000001,0.0,11,0.5,0.5133976085462425
30,0.6000000000000001,0.0,11,0.6,0.5019439300020412
30,0.6000000000000001,0.05,9,0.4,0.884215317735771
30,0.6000000000000001,0.05,9,0.5,0.8588720255808137
30,0.6000000000000001,0.05,9,0.6,0.819938601424875
30,0.6000000000000001,0.05,10,0.4,0.8893067677096771
30,0.6000000000000001,0.05,10,0.5,0.8579975891742163
30,0.6000000000000001,0.05,10,0.6,0.8167111111366263
30,0.6000000000000001,0.05,11,0.4,0.8826898679878323
30,0.6000000000000001,0.05,11,0.5,0.8525443590664148
30,0.6000000000000001,0.05,11,0.6,0.8209491401670096
30,0.6000000000000001,0.1,9,0.4,0.8509814601938092
30,0.6000000000000001,0.1,9,0.5,0.8818175340806164
30,0.6000000000000001,0.1,9,0.6,0.872566716903155
30,0.6000000000000001,0.1,10,0.4,0.8633636079716329
30,0.6000000000000001,0.1,10,0.5,0.8834415838733594
30,0.6000000000000001,0.1,10,0.6,0.8678574449042614
30,0.6000000000000001,0.1,11,0.4,0.8628556927546055
30,0.6000000000000001,0.1,11,0.5,0.8930316572027053
30,0.6000000000000001,0.1,11,0.6,0.8724858069411997
30,0.6000000000000001,0.15000000000000002,9,0.4,0.8125125145335609
30,0.6000000000000001,0.15000000000000002,9,0.5,0.8633227171371299
30,0.6000000000000001,0.15000000000000002,9,0.6,0.8808612146364334
30,0.6000000000000001,0.15000000000000002,10,0.4,0.8066359376543255
30,0.6000000000000001,0.15000000000000002,10,0.5,0.8483604334491117
30,0.6000000000000001,0.15000000000000002,10,0.6,0.8738299416906685
30,0.6000000000000001,0.15000000000000002,11,0.4,0.8096645279590006
30,0.6000000000000001,0.15000000000000002,11,0.5,0.8536943728640283
30,0.6000000000000001,0.15000000000000002,11,0.6,0.8808289218403614
30,0.6000000000000001,0.2,9,0.4,0.769346199885936
30,0.6000000000000001,0.2,9,0.5,0.8314519749460453
30,0.6000000000000001,0.2,9,0.6,0.8594116660046748
30,0.6000000000000001,0.2,10,0.4,0.7722662020138749
30,0.6000000000000001,0.2,10,0.5,0.8202422404197062
30,0.6000000000000001,0.2,10,0.6,0.864025773988534
30,0.6000000000000001,0.2,11,0.4,0.7687244171463078
30,0.6000000000000001,0.2,11,0.5,0.8335616058043445
30,0.6000000000000001,0.2,11,0.6,0.8678202285933854
30,0.6000000000000001,0.25,9,0.4,0.7389154569711718
30,0.6000000000000001,0.25,9,0.5,0.8061907832915852
30,0.6000000000000001,0.25,9,0.6,0.832924775724845
30,0.6000000000000001,0.25,10,0.4,0.7419622623377796
30,0.6000000000000001,0.25,10,0.5,0.8010259389613898
30,0.6000000000000001,0.25,10,0.6,0.8475106538183489
30,0.6000000000000001,0.25,11,0.4,0.7551239679874202
30,0.6000000000000001,0.25,11,0.5,0.8059485652411148
30,0.6000000000000001,0.25,11,0.6,0.841922146445204
30,0.6000000000000001,0.30000000000000004,9,0.4,0.7112268515914133
30,0.6000000000000001,0.30000000000000004,9,0.5,0.7724861254524156
30,0.6000000000000001,0.30000000000000004,9,0.6,0.8276246234945158
30,0.6000000000000001,0.30000000000000004,10,0.4,0.7175729731726408
30,0.6000000000000001,0.30000000000000004,10,0.5,0.7812147357437741
30,0.6000000000000001,0.30000000000000004,10,0.6,0.8244575485926633
30,0.6000000000000001,0.30000000000000004,11,0.4,0.7268575165033638
30,0.6000000000000001,0.30000000000000004,11,0.5,0.7729414251739568
30,0.6000000000000001,0.30000000000000004,11,0.6,0.8259628643157693
30,0.6000000000000001,0.35000000000000003,9,0.4,0.6967215859797125
30,0.6000000000000001,0.35000000000000003,9,0.5,0.7538978972404826
30,0.6000000000000001,0.35000000000000003,9,0.6,0.8065296104079596
30,0.6000000000000001,0.35000000000000003,10,0.4,0.7073107002588445
30,0.6000000000000001,0.35000000000000003,10,0.5,0.7464198199191592
30,0.6000000000000001,0.35000000000000003,10,0.6,0.8086737620400123
30,0.6000000000000001,0.35000000000000003,11,0.4,0.700916988380385
30,0.6000000000000001,0.35000000000000003,11,0.5,0.7590318103358241
30,0.6000000000000001,0.35000000000000003,11,0.6,0.8114118802906161
30,0.6000000000000001,0.4,9,0.4,0.6766415276375873
30,0.6000000000000001,0.4,9,0.5,0.7404881645019904
30,0.6000000000000001,0.4,9,0.6,0.7762516986009403
30,0.6000000000000001,0.4,10,0.4,0.6729772821349265
30,0.6000000000000001,0.4,10,0.5,0.7277465265463233
30,0.6000000000000001,0.4,10,0.6,0.7847124891798083
30,0.6000000000000001,0.4,11,0.4,0.6704126410651671
30,0.6000000000000001,0.4,11,0.5,0.7448943659297277
30,0.6000000000000001,0.4,11,0.6,0.7749812234770119
30,0.6000000000000001,0.45,9,0.4,0.6718789959841365
30,0.6000000000000001,0.45,9,0.5,0.7251203029633844
30,0.6000000000000001,0.45,9,0.6,0.7656071959916599
30,0.6000000000000001,0.45,10,0.4,0.6657047378154247
30,0.6000000000000001,0.45,10,0.5,0.7299323931042392
30,0.6000000000000001,0.45,10,0.6,0.7692186284166119
30,0.6000000000000001,0.45,11,0.4,0.6646995629835125
30,0.6000000000000001,0.45,11,0.5,0.7160966145142481
30,0.6000000000000001,0.45,11,0.6,0.7656023179090051
30,0.8,0.0,9,0.4,0.6275868757690737
30,0.8,0.0,9,0.5,0.5906243042157152
30,0.8,0.0,9,0.6,0.5507082446133975
30,0.8,0.0,10,0.4,0.6422738702739474
30,0.8,0.0,10,0.5,0.5788441054902143
30,0.8,0.0,10,0.6,0.5287385740567767
30,0.8,0.0,11,0.4,0.6628879938830228
30,0.8,0.0,11,0.5,0.5809085162238918
30,0.8,0.0,11,0.6,0.5375244328667379
30,0.8,0.05,9,0.4,0.87810498289342
30,0.8,0.05,9,0.5,0.8710168711197852
30,0.8,0.05,9,0.6,0.8466141535056936
30,0.8,0.05,10,0.4,0.8826007427170219
30,0.8,0.05,10,0.5,0.8825453726712825
30,0.8,0.05,10,0.6,0.851425636664628
30,0.8,0.05,11,0.4,0.8839711012146643
30,0.8,0.05,11,0.5,0.8778590381284131
30,0.8,0.05,11,0.6,0.8506730681759415
30,0.8,0.1,9,0.4,0.820331868122444
30,0.8,0.1,9,0.5,0.866230303373387
30,0.8,0.1,9,0.6,0.8809605149217826
30,0.8,0.1,10,0.4,0.8294389595905893
30,0.8,0.1,10,0.5,0.8659343211527447
30,0.8,0.1,10,0.6,0.8769297465282979
30,0.8,0.1,11,0.4,0.8313542911406816
30,0.8,0.1,11,0.5,0.875791039643255
30,0.8,0.1,11,0.6,0.8833456781334081
30,0.8,0.15000000000000002,9,0.4,0.7871053597200895
30,0.8,0.15000000000000002,9,0.5,0.8251627141291961
30,0.8,0.15000000000000002,9,0.6,0.8557844497307578
30,0.8,0.15000000000000002,10,0.4,0.7766990694025975
30,0.8,0.15000000000000002,10,0.5,0.8339369632832743
30,0.8,0.15000000000000002,10,0.6,0.8658161582884358
30,0.8,0.15000000000000002,11,0.4,0.7871049878946141
30,0.8,0.15000000000000002,11,0.5,0.8333133365157331
30,0.8,0.15000000000000002,11,0.6,0.8639764083755784
30,0.8,0.2,9,0.4,0.725553039036495
30,0.8,0.2,9,0.5,0.7864777622924299
30,0.8,0.2,9,0.6,0.8305322491516168
30,0.8,0.2,10,0.4,0.7376697796994804
30,0.8,0.2,10,0.5,0.7945422199060387
30,0.8,0.2,10,0.6,0.8363006549575843
30,0.8,0.2,11,0.4,0.7378746518517633
30,0.8,0.2,11,0.5,0.7895898814601188
30,0.8,0.2,11,0.6,0.8421876355450528
30,0.8,0.25,9,0.4,0.7058306749497274
30,0.8,0.25,9,0.5,0.774919679874008
30,0.8,0.25,9,0.6,0.8140210244506707
30,0.8,0.25,10,0.4,0.7111355890144386
30,0.8,0.25,10,0.5,0.7604722829510635
30,0.8,0.25,10,0.6,0.8028208494979594
30,0.8,0.25,11,0.4,0.7002505913828554
30,0.8,0.25,11,0.5,0.7798136971439215
30,0.8,0.25,11,0.6,0.8180932508119738
30,0.8,0.30000000000000004,9,0.4,0.6832460248425855
30,0.8,0.30000000000000004,9,0.5,0.7425236575986163
30,0.8,0.30000000000000004,9,0.6,0.7804211391462296
30,0.8,0.30000000000000004,10,0.4,0.6781207582889139
30,0.8,0.30000000000000004,10,0.5,0.7386895582750865
30,0.8,0.30000000000000004,10,0.6,0.7920566389881563
30,0.8,0.30000000000000004,11,0.4,0.6848878178118379
30,0.8,0.30000000000000004,11,0.5,0.7436977457184368
30,0.8,0.30000000000000004,11,0.6,0.791006182652502
30,0.8,0.35000000000000003,9,0.4,0.6588168521346524
30,0.8,0.35000000000000003,9,0.5,0.7150532977418478
30,0.8,0.35000000000000003,9,0.6,0.7700945175801042
30,0.8,0.35000000000000003,10,0.4,0.668797301383326
30,0.8,0.35000000000000003,10,0.5,0.7248522465307823
30,0.8,0.35000000000000003,10,0.6,0.7544702133192962
30,0.8,0.35000000000000003,11,0.4,0.6738335081245829
30,0.8,0.35000000000000003,11,0.5,0.7156992468606174
30,0.8,0.35000000000000003,11,0.6,0.7687912410692915
30,0.8,0.4,9,0.4,0.636078618699254
30,0.8,0.4,9,0.5,0.6904006229861576
30,0.8,0.4,9,0.6,0.7487529828856415
30,0.8,0.4,10,0.4,0.6480189384684242
30,0.8,0.4,10,0.5,0.7026936330255567
30,0.8,0.4,10,0.6,0.7484576397266118
30,0.8,0.4,11,0.4,0.6432188141661095
30,0.8,0.4,11,0.5,0.696780031756664
30,0.8,0.4,11,0.6,0.7535266868604193
30,0.8,0.45,9,0.4,0.6417403480101767
30,0.8,0.45,9,0.5,0.6769994043012103
30,0.8,0.45,9,0.6,0.7273472459079666
30,0.8,0.45,10,0.4,0.6287749237727978
30,0.8,0.45,10,0.5,0.6793453344315143
30,0.8,0.45,10,0.6,0.7105277079691443
30,0.8,0.45,11,0.4,0.6284261337593933
30,0.8,0.45,11,0.5,0.6847021836179702
30,0.8,0.45,11,0.6,0.7396672770794356
30,1.0,0.0,9,0.4,0.6981882339890952
30,1.0,0.0,9,0.5,0.6165109559569778
30,1.0,0.0,9,0.6,0.5814464929932236
30,1.0,0.0,10,0.4,0.7089048935122579
30,1.0,0.0,10,0.5,0.6171408190434124
30,1.0,0.0,10,0.6,0.5686925693768237
30,1.0,0.0,11,0.4,0.7190876283580081
30,1.0,0.0,11,0.5,0.6187457961867747
30,1.0,0.0,11,0.6,0.5685446747367774
30,1.0,0.05,9,0.4,0.8687586929847074
30,1.0,0.05,9,0.5,0.878456941922326
30,1.0,0.05,9,0.6,0.867843267907907
30,1.0,0.05,10,0.4,0.8708891476733974
30,1.0,0.05,10,0.5,0.8867586098058888
30,1.0,0.05,10,0.6,0.8595774776100222
30,1.0,0.05,11,0.4,0.8767774164184278
30,1.0,0.05,11,0.5,0.884728577894354
30,1.0,0.05,11,0.6,0.8735051121504653
30,1.0,0.1,9,0.4,0.8028554803845559
30,1.0,0.1,9,0.5,0.8509354574230159
30,1.0,0.1,9,0.6,0.8716824295288846
30,1.0,0.1,10,0.4,0.8050120910513967
30,1.0,0.1,10,0.5,0.8542864407994827
30,1.0,0.1,10,0.6,0.8690277118371253
30,1.0,0.1,11,0.4,0.800913274412526
30,1.0,0.1,11,0.5,0.8601326225211191
30,1.0,0.1,11,0.6,0.8719303171958369
30,1.0,0.15000000000000002,9,0.4,0.7357578843402679
30,1.0,0.15000000000000002,9,0.5,0.8040104341668334
30,1.0,0.15000000000000002,9,0.6,0.8342602015390765
30,1.0,0.15000000000000002,10,0.4,0.7410597012306768
30,1.0,0.15000000000000002,10,0.5,0.7888559429597075
30,1.0,0.15000000000000002,10,0.6,0.8432810670118016
30,1.0,0.15000000000000002,11,0.4,0.7457690547959119
30,1.0,0.15000000000000002,11,0.5,0.8153667455469624
30,1.0,0.15000000000000002,11,0.6,0.8275332682584561
30,1.0,0.2,9,0.4,0.7036999958296151
30,1.0,0.2,9,0.5,0.7576069098001024
30,1.0,0.2,9,0.6,0.8071304640040298
30,1.0,0.2,10,0.4,0.7020827589285029
30,1.0,0.2,10,0.5,0.7537142480104505
30,1.0,0.2,10,0.6,0.8073663232695061
30,1.0,0.2,11,0.4,0.698568871735413
30,1.0,0.2,11,0.5,0.7697504283718828
30,1.0,0.2,11,0.6,0.8114613641085937
30,1.0,0.25,9,0.4,0.6716573709741229
30,1.0,0.25,9,0.5,0.7216203698480121
30,1.0,0.25,9,0.6,0.781013483321492
30,1.0,0.25,10,0.4,0.6715956478864975
30,1.0,0.25,10,0.5,0.7301829889176994
30,1.0,0.25,10,0.6,0.7819573598232076
30,1.0,0.25,11,0.4,0.6692605074576448
30,1.0,0.25,11,0.5,0.7425027284044401
30,1.0,0.25,11,0.6,0.7795563717387648
30,1.0,0.30000000000000004,9,0.4,0.6501307316439617
30,1.0,0.30000000000000004,9,0.5,0.7027569990337681
30,1.0,0.30000000000000004,9,0.6,0.7562366912185002
30,1.0,0.30000000000000004,10,0.4,0.6522975154895796
30,1.0,0.30000000000000004,10,0.5,0.7084427960635155
30,1.0,0.30000000000000004,10,0.6,0.7622975195577942
30,1.0,0.30000000000000004,11,0.4,0.6556908982306301
30,1.0,0.30000000000000004,11,0.5,0.7054090726281492
30,1.0,0.30000000000000004,11,0.6,0.7574371286376796
