Num nodes,alpha,beta,gamma1,gamma2,average f1 over 50 runs
10,0.2,0.04,10,0.5,0.7278475626616385
10,0.2,0.05,10,0.5,0.7522458352825473
10,0.2,0.06,10,0.5,0.7234384593113551
10,0.2,0.07,10,0.5,0.7315531960746412
10,0.2,0.08,10,0.5,0.7302546367401094
10,0.2,0.09,10,0.5,0.7623539792036358
10,0.2,0.1,10,0.5,0.7471332871848696
10,0.25,0.0,10,0.5,0.5965130759693261
10,0.25,0.01,10,0.5,0.6640819990640822
10,0.25,0.02,10,0.5,0.7172483646310959
10,0.25,0.03,10,0.5,0.7271203011262791
10,0.25,0.04,10,0.5,0.7252282581842691
10,0.25,0.05,10,0.5,0.7614311794960235
10,0.25,0.06,10,0.5,0.7498503454522368
10,0.25,0.07,10,0.5,0.7594003284658636
10,0.25,0.08,10,0.5,0.7594550328374261
10,0.25,0.09,10,0.5,0.7671154449136799
10,0.25,0.1,10,0.5,0.7902336410697359
10,0.30000000000000004,0.0,10,0.5,0.5977208513722967
10,0.30000000000000004,0.01,10,0.5,0.6846902819249476
10,0.30000000000000004,0.02,10,0.5,0.7122503703876133
10,0.30000000000000004,0.03,10,0.5,0.709541532789521
10,0.30000000000000004,0.04,10,0.5,0.733827682751464
10,0.30000000000000004,0.05,10,0.5,0.7375960070400076
10,0.30000000000000004,0.06,10,0.5,0.7497724371965591
10,0.30000000000000004,0.07,10,0.5,0.7574966165696984
10,0.30000000000000004,0.08,10,0.5,0.7889094376853949
10,0.30000000000000004,0.09,10,0.5,0.7963623205069661
10,0.30000000000000004,0.1,10,0.5,0.7967595507162579
10,0.35000000000000003,0.0,10,0.5,0.5927909774380163
10,0.35000000000000003,0.01,10,0.5,0.698251979631558
10,0.35000000000000003,0.02,10,0.5,0.6909792991511418
10,0.35000000000000003,0.03,10,0.5,0.7328998470179939
10,0.35000000000000003,0.04,10,0.5,0.752863009647171
10,0.35000000000000003,0.05,10,0.5,0.7479028851418651
10,0.35000000000000003,0.06,10,0.5,0.7653599101385411
10,0.35000000000000003,0.07,10,0.5,0.7812041592518919
10,0.35000000000000003,0.08,10,0.5,0.7873122837641138
10,0.35000000000000003,0.09,10,0.5,0.7992252268558149
10,0.35000000000000003,0.1,10,0.5,0.8137694990830074
10,0.4,0.0,10,0.5,0.5978590918848529
10,0.4,0.01,10,0.5,0.700117718424603
10,0.4,0.02,10,0.5,0.7016846329450472
10,0.4,0.03,10,0.5,0.7369370201277947
10,0.4,0.04,10,0.5,0.7319395083193708
10,0.4,0.05,10,0.5,0.7553190262795677
10,0.4,0.06,10,0.5,0.7735201544913731
10,0.4,0.07,10,0.5,0.7746696256710502
10,0.4,0.08,10,0.5,0.8000797800778132
10,0.4,0.09,10,0.5,0.7852918580183511
10,0.4,0.1,10,0.5,0.8148158572030908
10,0.45,0.0,10,0.5,0.6163750102621601
10,0.45,0.01,10,0.5,0.6751768814550527
10,0.45,0.02,10,0.5,0.7358941801755985
10,0.45,0.03,10,0.5,0.7475100309201569
10,0.45,0.04,10,0.5,0.7424114667464271
10,0.45,0.05,10,0.5,0.7582766712852854
10,0.45,0.06,10,0.5,0.7836342002105258
10,0.45,0.07,10,0.5,0.7968561720592703
10,0.45,0.08,10,0.5,0.8013522353051254
10,0.45,0.09,10,0.5,0.803775883706093
10,0.45,0.1,10,0.5,0.8091438921619841
10,0.5,0.0,10,0.5,0.592406024833047
10,0.5,0.01,10,0.5,0.7038177845397552
10,0.5,0.02,10,0.5,0.7092148276173953
10,0.5,0.03,10,0.5,0.7431660303772516
10,0.5,0.04,10,0.5,0.7798647761884869
10,0.5,0.05,10,0.5,0.7981046403634671
10,0.5,0.06,10,0.5,0.7803146384246391
10,0.5,0.07,10,0.5,0.8121435222787484
10,0.5,0.08,10,0.5,0.7909536069007818
10,0.5,0.09,10,0.5,0.7954563683636552
10,0.5,0.1,10,0.5,0.8175890659519767
10,0.55,0.0,10,0.5,0.592658754720996
10,0.55,0.01,10,0.5,0.6902949438358782
10,0.55,0.02,10,0.5,0.7205297789750632
10,0.55,0.03,10,0.5,0.7728444600956331
10,0.55,0.04,10,0.5,0.7693237824738258
10,0.55,0.05,10,0.5,0.780513498761191
10,0.55,0.06,10,0.5,0.8101682652114426
10,0.55,0.07,10,0.5,0.8099867678788374
10,0.55,0.08,10,0.5,0.8116886569366492
10,0.55,0.09,10,0.5,0.8154190915067759
10,0.55,0.1,10,0.5,0.8303691181261981
10,0.6000000000000001,0.0,10,0.5,0.6178943281765737
10,0.6000000000000001,0.01,10,0.5,0.7087276255865725
10,0.6000000000000001,0.02,10,0.5,0.7384861134054213
10,0.6000000000000001,0.03,10,0.5,0.742101719506773
10,0.6000000000000001,0.04,10,0.5,0.7881392446886629
10,0.6000000000000001,0.05,10,0.5,0.7924985895508527
10,0.6000000000000001,0.06,10,0.5,0.8059965217817893
10,0.6000000000000001,0.07,10,0.5,0.8037511096568082
10,0.6000000000000001,0.08,10,0.5,0.8148525405177212
10,0.6000000000000001,0.09,10,0.5,0.8216910870792254
10,0.6000000000000001,0.1,10,0.5,0.8213832268946404
10,0.65,0.0,10,0.5,0.6201022316675262
10,0.65,0.01,10,0.5,0.7070822025122735
10,0.65,0.02,10,0.5,0.7346302708641749
10,0.65,0.03,10,0.5,0.7733090414487377
10,0.65,0.04,10,0.5,0.7779147925120077
10,0.65,0.05,10,0.5,0.7876990713605844
10,0.65,0.06,10,0.5,0.8155476833486992
10,0.65,0.07,10,0.5,0.7992333618903633
10,0.65,0.08,10,0.5,0.820050628515597
10,0.65,0.09,10,0.5,0.8088797257956197
10,0.65,0.1,10,0.5,0.8396835276422719
10,0.7000000000000001,0.0,10,0.5,0.6015743622071916
10,0.7000000000000001,0.01,10,0.5,0.7062464577405536
10,0.7000000000000001,0.02,10,0.5,0.7275385560922345
10,0.7000000000000001,0.03,10,0.5,0.7669660885079067
10,0.7000000000000001,0.04,10,0.5,0.7686257111799913
10,0.7000000000000001,0.05,10,0.5,0.7858858047250589
10,0.7000000000000001,0.06,10,0.5,0.8207527646426453
10,0.7000000000000001,0.07,10,0.5,0.8182268365557027
10,0.7000000000000001,0.08,10,0.5,0.8197533567462898
10,0.7000000000000001,0.09,10,0.5,0.8378736556223858
10,0.7000000000000001,0.1,10,0.5,0.8320422614277219
10,0.75,0.0,10,0.5,0.6156653396868765
10,0.75,0.01,10,0.5,0.6913083356059091
10,0.75,0.02,10,0.5,0.732925892918119
10,0.75,0.03,10,0.5,0.7737179252751542
10,0.75,0.04,10,0.5,0.8004319944834597
10,0.75,0.05,10,0.5,0.7945265996307596
10,0.75,0.06,10,0.5,0.8221001577902745
10,0.75,0.07,10,0.5,0.8156183281471789
10,0.75,0.08,10,0.5,0.8330134202212868
10,0.75,0.09,10,0.5,0.802961384654979
10,0.75,0.1,10,0.5,0.8293136277769946
10,0.8,0.0,10,0.5,0.5976983003802168
10,0.8,0.01,10,0.5,0.6978495746317555
10,0.8,0.02,10,0.5,0.7539047409495723
10,0.8,0.03,10,0.5,0.7605032212130167
10,0.8,0.04,10,0.5,0.7772889289492265
10,0.8,0.05,10,0.5,0.7904039771017211
10,0.8,0.06,10,0.5,0.8052520340481638
10,0.8,0.07,10,0.5,0.8130717716199912
10,0.8,0.08,10,0.5,0.8342774743517114
10,0.8,0.09,10,0.5,0.8349490882243781
10,0.8,0.1,10,0.5,0.8100692879662641
10,0.8500000000000001,0.0,10,0.5,0.5992869917466179
10,0.8500000000000001,0.01,10,0.5,0.6990553279330074
10,0.8500000000000001,0.02,10,0.5,0.7545081429297145
10,0.8500000000000001,0.03,10,0.5,0.759137063965837
10,0.8500000000000001,0.04,10,0.5,0.7896577011023959
10,0.8500000000000001,0.05,10,0.5,0.7999635305574812
10,0.8500000000000001,0.06,10,0.5,0.8032139325222175
10,0.8500000000000001,0.07,10,0.5,0.8277154700644463
10,0.8500000000000001,0.08,10,0.5,0.8239543386600257
10,0.8500000000000001,0.09,10,0.5,0.8468441772724675
10,0.8500000000000001,0.1,10,0.5,0.835678637290482
10,0.9,0.0,10,0.5,0.6044088013931138
10,0.9,0.01,10,0.5,0.7015992840511024
10,0.9,0.02,10,0.5,0.7567988470518905
10,0.9,0.03,10,0.5,0.7797792460257511
10,0.9,0.04,10,0.5,0.789811484694209
10,0.9,0.05,10,0.5,0.787733745298995
10,0.9,0.06,10,0.5,0.8023002265828141
10,0.9,0.07,10,0.5,0.8381335766909747
10,0.9,0.08,10,0.5,0.8174146301067915
10,0.9,0.09,10,0.5,0.8291723180611088
10,0.9,0.1,10,0.5,0.8414806377285179
10,0.9500000000000001,0.0,10,0.5,0.6140371531734526
10,0.9500000000000001,0.01,10,0.5,0.7087372951968408
10,0.9500000000000001,0.02,10,0.5,0.7566181334859665
10,0.9500000000000001,0.03,10,0.5,0.7648865836734636
10,0.9500000000000001,0.04,10,0.5,0.8130711559017763
10,0.9500000000000001,0.05,10,0.5,0.8148295189197223
10,0.9500000000000001,0.06,10,0.5,0.8237753259944427
10,0.9500000000000001,0.07,10,0.5,0.829828082770523
10,0.9500000000000001,0.08,10,0.5,0.8481436655101213
10,0.9500000000000001,0.09,10,0.5,0.8294281888331042
10,0.9500000000000001,0.1,10,0.5,0.842939716253231
10,1.0,0.0,10,0.5,0.602000312752943
10,1.0,0.01,10,0.5,0.7041649127893191
10,1.0,0.02,10,0.5,0.7663098673060688
10,1.0,0.03,10,0.5,0.7832729712748698
10,1.0,0.04,10,0.5,0.7956972619013584
10,1.0,0.05,10,0.5,0.8078764463289978
10,1.0,0.06,10,0.5,0.7990320880960563
10,1.0,0.07,10,0.5,0.8489004211482388
10,1.0,0.08,10,0.5,0.8322843425179199
10,1.0,0.09,10,0.5,0.8328058095770728
10,1.0,0.1,10,0.5,0.839235322022359
10,1.05,0.0,10,0.5,0.6095070124534938
10,1.05,0.01,10,0.5,0.7224834843274002
10,1.05,0.02,10,0.5,0.7701894425436712
10,1.05,0.03,10,0.5,0.7981349869965638
10,1.05,0.04,10,0.5,0.7917051805498755
10,1.05,0.05,10,0.5,0.8085643709114265
10,1.05,0.06,10,0.5,0.8371290123600084
10,1.05,0.07,10,0.5,0.84568191125005
10,1.05,0.08,10,0.5,0.8190508239174648
10,1.05,0.09,10,0.5,0.8309175364947192
10,1.05,0.1,10,0.5,0.8370507729848562
10,1.1,0.0,10,0.5,0.6218886439083783
10,1.1,0.01,10,0.5,0.7171235022734923
10,1.1,0.02,10,0.5,0.7654595670443514
10,1.1,0.03,10,0.5,0.7830928331746376
10,1.1,0.04,10,0.5,0.8076386002687235
10,1.1,0.05,10,0.5,0.8122700603791873
10,1.1,0.06,10,0.5,0.8091541513689562
10,1.1,0.07,10,0.5,0.8321263765638155
10,1.1,0.08,10,0.5,0.8231440305363962
10,1.1,0.09,10,0.5,0.8370471174248363
10,1.1,0.1,10,0.5,0.8316143214203708
10,1.1500000000000001,0.0,10,0.5,0.6184116159610894
10,1.1500000000000001,0.01,10,0.5,0.6975184022215696
10,1.1500000000000001,0.02,10,0.5,0.7598391393717929
10,1.1500000000000001,0.03,10,0.5,0.7963716901091428
10,1.1500000000000001,0.04,10,0.5,0.81894234166435
10,1.1500000000000001,0.05,10,0.5,0.8348910853650473
10,1.1500000000000001,0.06,10,0.5,0.824402212409265
10,1.1500000000000001,0.07,10,0.5,0.8382119209945195
10,1.1500000000000001,0.08,10,0.5,0.8348028202451475
10,1.1500000000000001,0.09,10,0.5,0.8455880570790465
10,1.1500000000000001,0.1,10,0.5,0.8288376303406353
10,1.2000000000000002,0.0,10,0.5,0.5946515957712158
10,1.2000000000000002,0.01,10,0.5,0.7215837053428669
10,1.2000000000000002,0.02,10,0.5,0.75389660527862
10,1.2000000000000002,0.03,10,0.5,0.7903392646637987
10,1.2000000000000002,0.04,10,0.5,0.8239606024392405
10,1.2000000000000002,0.05,10,0.5,0.8202315118469842
10,1.2000000000000002,0.06,10,0.5,0.8457987535561879
10,1.2000000000000002,0.07,10,0.5,0.8445660686746831
10,1.2000000000000002,0.08,10,0.5,0.8155105202341204
10,1.2000000000000002,0.09,10,0.5,0.8157821635578205
10,1.2000000000000002,0.1,10,0.5,0.8298458168046361
10,1.25,0.0,10,0.5,0.6011361021451576
10,1.25,0.01,10,0.5,0.7189563735011961
10,1.25,0.02,10,0.5,0.7683952609771317
10,1.25,0.03,10,0.5,0.796771821107058
10,1.25,0.04,10,0.5,0.8067086950588687
10,1.25,0.05,10,0.5,0.8253848803063255
10,1.25,0.06,10,0.5,0.8279562033882353
10,1.25,0.07,10,0.5,0.849251281880278
10,1.25,0.08,10,0.5,0.8463004432823282
10,1.25,0.09,10,0.5,0.8420123864025771
10,1.25,0.1,10,0.5,0.8346368494229955
10,1.3,0.0,10,0.5,0.6052972866291604
10,1.3,0.01,10,0.5,0.7068096055405164
10,1.3,0.02,10,0.5,0.7593365062329859
10,1.3,0.03,10,0.5,0.7922830254388065
10,1.3,0.04,10,0.5,0.8329864506639126
10,1.3,0.05,10,0.5,0.8185876785810109
10,1.3,0.06,10,0.5,0.8429986404513669
10,1.3,0.07,10,0.5,0.8339355790805384
10,1.3,0.08,10,0.5,0.832047713542872
10,1.3,0.09,10,0.5,0.8458789800666318
10,1.3,0.1,10,0.5,0.8219250509182722
10,1.35,0.0,10,0.5,0.6218279289369218
10,1.35,0.01,10,0.5,0.7236662377619545
10,1.35,0.02,10,0.5,0.751648628160159
10,1.35,0.03,10,0.5,0.7977087186604551
10,1.35,0.04,10,0.5,0.8146549494162763
10,1.35,0.05,10,0.5,0.8269561353207835
10,1.35,0.06,10,0.5,0.8331892668393182
10,1.35,0.07,10,0.5,0.8382765552105492
10,1.35,0.08,10,0.5,0.8449683545557367
10,1.35,0.09,10,0.5,0.8325316514438076
10,1.35,0.1,10,0.5,0.8429602927522953
10,1.4000000000000001,0.0,10,0.5,0.6206792090727724
10,1.4000000000000001,0.01,10,0.5,0.7274684187577948
10,1.4000000000000001,0.02,10,0.5,0.7814859525768777
10,1.4000000000000001,0.03,10,0.5,0.7816641854154653
10,1.4000000000000001,0.04,10,0.5,0.8108556929020709
10,1.4000000000000001,0.05,10,0.5,0.826297734826111
10,1.4000000000000001,0.06,10,0.5,0.839045439722123
10,1.4000000000000001,0.07,10,0.5,0.839496077203264
10,1.4000000000000001,0.08,10,0.5,0.829841560547896
10,1.4000000000000001,0.09,10,0.5,0.8490464745761261
10,1.4000000000000001,0.1,10,0.5,0.8229534595044115
10,1.4500000000000002,0.0,10,0.5,0.632565044144435
10,1.4500000000000002,0.01,10,0.5,0.7063209485176465
10,1.4500000000000002,0.02,10,0.5,0.7927416233692446
10,1.4500000000000002,0.03,10,0.5,0.8014426668811112
10,1.4500000000000002,0.04,10,0.5,0.8190006554918398
10,1.4500000000000002,0.05,10,0.5,0.8399394048907056
10,1.4500000000000002,0.06,10,0.5,0.8271600843542388
10,1.4500000000000002,0.07,10,0.5,0.8384017976463306
10,1.4500000000000002,0.08,10,0.5,0.8432753270751542
10,1.4500000000000002,0.09,10,0.5,0.8349154521276096
10,1.4500000000000002,0.1,10,0.5,0.8356935652547925
10,1.5,0.0,10,0.5,0.618411998293015
10,1.5,0.01,10,0.5,0.7277014295683922
10,1.5,0.02,10,0.5,0.7644499835576752
10,1.5,0.03,10,0.5,0.7972901566968011
10,1.5,0.04,10,0.5,0.812827765864316
10,1.5,0.05,10,0.5,0.8329344235149431
10,1.5,0.06,10,0.5,0.8304601109089832
10,1.5,0.07,10,0.5,0.8383170953026817
10,1.5,0.08,10,0.5,0.8294778404950229
10,1.5,0.09,10,0.5,0.8323485631866919
10,1.5,0.1,10,0.5,0.8155731601213391
15,0.0,0.0,10,0.5,0.0
15,0.0,0.01,10,0.5,0.008532852007836966
15,0.0,0.02,10,0.5,0.015846960348452347
15,0.0,0.03,10,0.5,0.007228244701178822
15,0.0,0.04,10,0.5,0.014926596005965237
15,0.0,0.05,10,0.5,0.015343384738815507
15,0.0,0.06,10,0.5,0.013115867310412659
15,0.0,0.07,10,0.5,0.015619099854393975
15,0.0,0.08,10,0.5,0.0133057507786849
15,0.0,0.09,10,0.5,0.005304811137930522
15,0.0,0.1,10,0.5,0.02576303859952358
15,0.05,0.0,10,0.5,0.5680432911682108
15,0.05,0.01,10,0.5,0.648996543235585
15,0.05,0.02,10,0.5,0.6487739010535358
15,0.05,0.03,10,0.5,0.6619049468225193
15,0.05,0.04,10,0.5,0.6683638777004913
15,0.05,0.05,10,0.5,0.6864506659773453
15,0.05,0.06,10,0.5,0.6991308904287873
15,0.05,0.07,10,0.5,0.7132141244182659
15,0.05,0.08,10,0.5,0.6883946300473488
15,0.05,0.09,10,0.5,0.7092314090473879
15,0.05,0.1,10,0.5,0.7203225048197757
15,0.1,0.0,10,0.5,0.5950323694325054
15,0.1,0.01,10,0.5,0.6582981810585333
15,0.1,0.02,10,0.5,0.6908129544967743
15,0.1,0.03,10,0.5,0.6960916960544256
15,0.1,0.04,10,0.5,0.706053061773015
15,0.1,0.05,10,0.5,0.7341426916151365
15,0.1,0.06,10,0.5,0.7338167728325647
15,0.1,0.07,10,0.5,0.7350192161923532
15,0.1,0.08,10,0.5,0.7536442494144819
15,0.1,0.09,10,0.5,0.7570705493616121
15,0.1,0.1,10,0.5,0.7713537100644556
15,0.15000000000000002,0.0,10,0.5,0.591003648379925
15,0.15000000000000002,0.01,10,0.5,0.6942378394347369
15,0.15000000000000002,0.02,10,0.5,0.7017413575126185
15,0.15000000000000002,0.03,10,0.5,0.716945089688595
15,0.15000000000000002,0.04,10,0.5,0.7329234521708452
15,0.15000000000000002,0.05,10,0.5,0.7473105310140837
15,0.15000000000000002,0.06,10,0.5,0.7663777462511979
15,0.15000000000000002,0.07,10,0.5,0.7613713888020779
15,0.15000000000000002,0.08,10,0.5,0.7781662183751564
15,0.15000000000000002,0.09,10,0.5,0.7926242097765009
15,0.15000000000000002,0.1,10,0.5,0.8047223872760242
15,0.2,0.0,10,0.5,0.6027304692167478
15,0.2,0.01,10,0.5,0.6935489275609076
15,0.2,0.02,10,0.5,0.7107576526717273
15,0.2,0.03,10,0.5,0.7449319588194405
15,0.2,0.04,10,0.5,0.7693437494092524
15,0.2,0.05,10,0.5,0.7777440671213796
15,0.2,0.06,10,0.5,0.7897212141892339
15,0.2,0.07,10,0.5,0.7851891897557958
15,0.2,0.08,10,0.5,0.8008394037490609
15,0.2,0.09,10,0.5,0.8263991127692525
15,0.2,0.1,10,0.5,0.8307759743702583
15,0.25,0.0,10,0.5,0.5776525877309308
15,0.25,0.01,10,0.5,0.7016467825316779
15,0.25,0.02,10,0.5,0.7233717181419145
15,0.25,0.03,10,0.5,0.7565220804065211
15,0.25,0.04,10,0.5,0.7795728680189291
15,0.25,0.05,10,0.5,0.7804626748426722
15,0.25,0.06,10,0.5,0.8030181411817263
15,0.25,0.07,10,0.5,0.8150935806156806
15,0.25,0.08,10,0.5,0.8151596825864761
15,0.25,0.09,10,0.5,0.8256484896311198
15,0.25,0.1,10,0.5,0.8185837291720004
15,0.30000000000000004,0.0,10,0.5,0.6040271473786354
15,0.30000000000000004,0.01,10,0.5,0.7356932176284177
15,0.30000000000000004,0.02,10,0.5,0.7551160696320154
15,0.30000000000000004,0.03,10,0.5,0.7661481404796856
15,0.30000000000000004,0.04,10,0.5,0.7876224306247656
15,0.30000000000000004,0.05,10,0.5,0.79624659872538
15,0.30000000000000004,0.06,10,0.5,0.8048799333093885
15,0.30000000000000004,0.07,10,0.5,0.8178758967344887
15,0.30000000000000004,0.08,10,0.5,0.8171002106698243
15,0.30000000000000004,0.09,10,0.5,0.8246518499145411
15,0.30000000000000004,0.1,10,0.5,0.8279217880239578
15,0.35000000000000003,0.0,10,0.5,0.6137992673503139
15,0.35000000000000003,0.01,10,0.5,0.7232956648315023
15,0.35000000000000003,0.02,10,0.5,0.7506159626122907
15,0.35000000000000003,0.03,10,0.5,0.7789564071190133
15,0.35000000000000003,0.04,10,0.5,0.7976282454391996
15,0.35000000000000003,0.05,10,0.5,0.8135548562977384
15,0.35000000000000003,0.06,10,0.5,0.8214586665939388
15,0.35000000000000003,0.07,10,0.5,0.8205356126305311
15,0.35000000000000003,0.08,10,0.5,0.8315972363063137
15,0.35000000000000003,0.09,10,0.5,0.8293522553472664
15,0.35000000000000003,0.1,10,0.5,0.8378091389380999
15,0.4,0.0,10,0.5,0.5848928068503956
15,0.4,0.01,10,0.5,0.7323065701277212
15,0.4,0.02,10,0.5,0.7492229599157513
15,0.4,0.03,10,0.5,0.7804327062190711
15,0.4,0.04,10,0.5,0.8094139917903519
15,0.4,0.05,10,0.5,0.8191970190613753
15,0.4,0.06,10,0.5,0.8228256772666098
15,0.4,0.07,10,0.5,0.8431722801989351
15,0.4,0.08,10,0.5,0.8278588599476225
15,0.4,0.09,10,0.5,0.8488217323915375
15,0.4,0.1,10,0.5,0.8393595461541205
15,0.45,0.0,10,0.5,0.6024986412561988
15,0.45,0.01,10,0.5,0.7021067312345131
15,0.45,0.02,10,0.5,0.7775146772941437
15,0.45,0.03,10,0.5,0.7894010090717665
15,0.45,0.04,10,0.5,0.8296687924168491
15,0.45,0.05,10,0.5,0.8159493145076055
15,0.45,0.06,10,0.5,0.8104742856876496
15,0.45,0.07,10,0.5,0.8388122772359785
15,0.45,0.08,10,0.5,0.846311148853077
15,0.45,0.09,10,0.5,0.8384940644922804
15,0.45,0.1,10,0.5,0.8373670894007356
15,0.5,0.0,10,0.5,0.5937583064801472
15,0.5,0.01,10,0.5,0.7473835873390559
15,0.5,0.02,10,0.5,0.7695801790792417
15,0.5,0.03,10,0.5,0.8027930149307675
15,0.5,0.04,10,0.5,0.8283513856495952
15,0.5,0.05,10,0.5,0.8245972068905391
15,0.5,0.06,10,0.5,0.8450401878328025
15,0.5,0.07,10,0.5,0.8457428965552974
15,0.5,0.08,10,0.5,0.8450108310162365
15,0.5,0.09,10,0.5,0.8534037437050265
15,0.5,0.1,10,0.5,0.8494510900866519
15,0.55,0.0,10,0.5,0.5943703842803765
15,0.55,0.01,10,0.5,0.7432998043966929
15,0.55,0.02,10,0.5,0.7652961084159909
15,0.55,0.03,10,0.5,0.8040051965211381
15,0.55,0.04,10,0.5,0.8170003885045918
15,0.55,0.05,10,0.5,0.8334259419902237
15,0.55,0.06,10,0.5,0.8412971765583442
15,0.55,0.07,10,0.5,0.8391070665168331
15,0.55,0.08,10,0.5,0.8543573729397975
15,0.55,0.09,10,0.5,0.8458153368032083
15,0.55,0.1,10,0.5,0.8296368045016371
15,0.6000000000000001,0.0,10,0.5,0.5930419644123862
15,0.6000000000000001,0.01,10,0.5,0.7371129054603668
15,0.6000000000000001,0.02,10,0.5,0.7875948856433521
15,0.6000000000000001,0.03,10,0.5,0.8105746681388006
15,0.6000000000000001,0.04,10,0.5,0.8077665377995331
15,0.6000000000000001,0.05,10,0.5,0.8285954577228355
15,0.6000000000000001,0.06,10,0.5,0.8395318745570955
15,0.6000000000000001,0.07,10,0.5,0.8288905392985865
15,0.6000000000000001,0.08,10,0.5,0.820950068631202
15,0.6000000000000001,0.09,10,0.5,0.8533412891526904
15,0.6000000000000001,0.1,10,0.5,0.8307672609544205
15,0.65,0.0,10,0.5,0.6037967412956724
15,0.65,0.01,10,0.5,0.7386463042356753
15,0.65,0.02,10,0.5,0.7818155996605138
15,0.65,0.03,10,0.5,0.8107746686054342
15,0.65,0.04,10,0.5,0.8255459862572478
15,0.65,0.05,10,0.5,0.8335928412484612
15,0.65,0.06,10,0.5,0.8350429536060858
15,0.65,0.07,10,0.5,0.8418715262871883
15,0.65,0.08,10,0.5,0.8459957418786204
15,0.65,0.09,10,0.5,0.8508243546900807
15,0.65,0.1,10,0.5,0.8345574580120014
15,0.7000000000000001,0.0,10,0.5,0.5919875214265864
15,0.7000000000000001,0.01,10,0.5,0.7366640393529874
15,0.7000000000000001,0.02,10,0.5,0.7718486143890781
15,0.7000000000000001,0.03,10,0.5,0.8220579877657214
15,0.7000000000000001,0.04,10,0.5,0.8324177388661005
15,0.7000000000000001,0.05,10,0.5,0.8306556785741742
15,0.7000000000000001,0.06,10,0.5,0.8293011908578366
15,0.7000000000000001,0.07,10,0.5,0.8368731317418627
15,0.7000000000000001,0.08,10,0.5,0.8312136903352699
15,0.7000000000000001,0.09,10,0.5,0.8501473188945373
15,0.7000000000000001,0.1,10,0.5,0.8104109641972422
15,0.75,0.0,10,0.5,0.5795698369085387
15,0.75,0.01,10,0.5,0.7453788093959317
15,0.75,0.02,10,0.5,0.8006841716860592
15,0.75,0.03,10,0.5,0.8204375267613687
15,0.75,0.04,10,0.5,0.8145435345749157
15,0.75,0.05,10,0.5,0.8387287947579913
15,0.75,0.06,10,0.5,0.8356140446393436
15,0.75,0.07,10,0.5,0.8393894967448129
15,0.75,0.08,10,0.5,0.8450600722663743
15,0.75,0.09,10,0.5,0.8471249103270787
15,0.75,0.1,10,0.5,0.8260744967653717
15,0.8,0.0,10,0.5,0.5833399394952179
15,0.8,0.01,10,0.5,0.7522066396248467
15,0.8,0.02,10,0.5,0.7894658405714976
15,0.8,0.03,10,0.5,0.8159663938576834
15,0.8,0.04,10,0.5,0.8315981632742724
15,0.8,0.05,10,0.5,0.8365472063719905
15,0.8,0.06,10,0.5,0.8319639739430496
