Optimal vals below
30,0.0,0.4,10,0.5,0.09302000890576317
30,0.0,0.4,10,0.6,0.08313411770829232
30,0.0,0.4,11,0.4,0.11580634350341175
30,0.0,0.4,11,0.5,0.08073210048988635
30,0.0,0.4,11,0.6,0.07989841158295544
30,0.0,0.45,9,0.4,0.15994381512662245
30,0.0,0.45,9,0.5,0.11465557323378492
30,0.0,0.45,9,0.6,0.08093565100079447
30,0.0,0.45,10,0.4,0.1239896952938823
30,0.0,0.45,10,0.5,0.10174777153684782
30,0.0,0.45,10,0.6,0.08282902274937051
30,0.0,0.45,11,0.4,0.1113435094193492
30,0.0,0.45,11,0.5,0.08581723725865312
30,0.0,0.45,11,0.6,0.09253447323041092
30,0.2,0.0,9,0.4,0.4989037445682761
30,0.2,0.0,9,0.5,0.49247488354908603
30,0.2,0.0,9,0.6,0.4737879069498756
30,0.2,0.0,10,0.4,0.5230096641994602
30,0.2,0.0,10,0.5,0.49189182375391
30,0.2,0.0,10,0.6,0.506019475934918
30,0.2,0.0,11,0.4,0.5305355013144389
30,0.2,0.0,11,0.5,0.5370454841873628
30,0.2,0.0,11,0.6,0.5022595047329552
30,0.2,0.05,9,0.4,0.849294668957677
30,0.2,0.05,9,0.5,0.8203662388608557
30,0.2,0.05,9,0.6,0.785445782701172
30,0.2,0.05,10,0.4,0.8586050581478533
30,0.2,0.05,10,0.5,0.8332335779859228
30,0.2,0.05,10,0.6,0.7916733973520566
30,0.2,0.05,11,0.4,0.856315115047712
30,0.2,0.05,11,0.5,0.8459234891765629
30,0.2,0.05,11,0.6,0.8092903122312609
30,0.2,0.1,9,0.4,0.8480776062901224
30,0.2,0.1,9,0.5,0.8488464263997687
30,0.2,0.1,9,0.6,0.8303570805046274
30,0.2,0.1,10,0.4,0.8586646412589088
30,0.2,0.1,10,0.5,0.8620049307483615
30,0.2,0.1,10,0.6,0.840345469655087
30,0.2,0.1,11,0.4,0.8431108603088555
30,0.2,0.1,11,0.5,0.8574829940442504
30,0.2,0.1,11,0.6,0.8632497558206198
30,0.2,0.15000000000000002,9,0.4,0.8409471764508034
30,0.2,0.15000000000000002,9,0.5,0.8562942555937599
30,0.2,0.15000000000000002,9,0.6,0.851844181752675
30,0.2,0.15000000000000002,10,0.4,0.8164227540234621
30,0.2,0.15000000000000002,10,0.5,0.8495385450089071
30,0.2,0.15000000000000002,10,0.6,0.8621147971479519
30,0.2,0.15000000000000002,11,0.4,0.8060847884983776
30,0.2,0.15000000000000002,11,0.5,0.8523343471191454
30,0.2,0.15000000000000002,11,0.6,0.8664548052195574
30,0.2,0.2,9,0.4,0.8223269465954095
30,0.2,0.2,9,0.5,0.8504640861936774
30,0.2,0.2,9,0.6,0.8605797463078761
30,0.2,0.2,10,0.4,0.7869574880855602
30,0.2,0.2,10,0.5,0.8662404839328575
30,0.2,0.2,10,0.6,0.8654682910078633
30,0.2,0.2,11,0.4,0.8038093035185984
30,0.2,0.2,11,0.5,0.8428299072968813
30,0.2,0.2,11,0.6,0.8784454342864464
30,0.2,0.25,9,0.4,0.7922222481961092
30,0.2,0.25,9,0.5,0.8513834380720285
30,0.2,0.25,9,0.6,0.8700385365879232
30,0.2,0.25,10,0.4,0.7798980940284302
30,0.2,0.25,10,0.5,0.8522239383114599
30,0.2,0.25,10,0.6,0.8476414626625881
30,0.2,0.25,11,0.4,0.7773675594930767
30,0.2,0.25,11,0.5,0.8274511862861353
30,0.2,0.25,11,0.6,0.8680543342074906
30,0.2,0.30000000000000004,9,0.4,0.7759916827939766
30,0.2,0.30000000000000004,9,0.5,0.8169288604532485
30,0.2,0.30000000000000004,9,0.6,0.8638115119331955
30,0.2,0.30000000000000004,10,0.4,0.7748119288920037
30,0.2,0.30000000000000004,10,0.5,0.8344139670600558
30,0.2,0.30000000000000004,10,0.6,0.8623568721074528
30,0.2,0.30000000000000004,11,0.4,0.7583010768268288
30,0.2,0.30000000000000004,11,0.5,0.8236328163515626
30,0.2,0.30000000000000004,11,0.6,0.8511913660393102
30,0.2,0.35000000000000003,9,0.4,0.7829961230493009
30,0.2,0.35000000000000003,9,0.5,0.8286366019834529
30,0.2,0.35000000000000003,9,0.6,0.8563750964364908
30,0.2,0.35000000000000003,10,0.4,0.7582374065222425
30,0.2,0.35000000000000003,10,0.5,0.8086214273165082
30,0.2,0.35000000000000003,10,0.6,0.861225697986753
30,0.2,0.35000000000000003,11,0.4,0.7398800967297539
30,0.2,0.35000000000000003,11,0.5,0.817047422837951
30,0.2,0.35000000000000003,11,0.6,0.8400236383198664
30,0.2,0.4,9,0.4,0.7528584504747787
30,0.2,0.4,9,0.5,0.8007984608970485
30,0.2,0.4,9,0.6,0.8528635299663965
30,0.2,0.4,10,0.4,0.7302331532710443
30,0.2,0.4,10,0.5,0.8117366704029629
30,0.2,0.4,10,0.6,0.840246121550879
30,0.2,0.4,11,0.4,0.7165744325115885
30,0.2,0.4,11,0.5,0.7894943357575435
30,0.2,0.4,11,0.6,0.8188869200961915
30,0.2,0.45,9,0.4,0.7378143408103262
30,0.2,0.45,9,0.5,0.7966408066849375
30,0.2,0.45,9,0.6,0.8391315191384204
30,0.2,0.45,10,0.4,0.7476921209803244
30,0.2,0.45,10,0.5,0.7985297650673538
30,0.2,0.45,10,0.6,0.8283656123281218
30,0.2,0.45,11,0.4,0.7171016587750364
30,0.2,0.45,11,0.5,0.790374035619514
30,0.2,0.45,11,0.6,0.8144137205404536
30,0.4,0.0,9,0.4,0.48466482460320237
30,0.4,0.0,9,0.5,0.48745821081265917
30,0.4,0.0,9,0.6,0.47070344123575714
30,0.4,0.0,10,0.4,0.505210511892691
30,0.4,0.0,10,0.5,0.4904683804376049
30,0.4,0.0,10,0.6,0.48052435018614786
30,0.4,0.0,11,0.4,0.5213942585252697
30,0.4,0.0,11,0.5,0.5027934214074682
30,0.4,0.0,11,0.6,0.5065985913299719
30,0.4,0.05,9,0.4,0.8663278194693832
30,0.4,0.05,9,0.5,0.8528936451852656
30,0.4,0.05,9,0.6,0.8300336868652782
30,0.4,0.05,10,0.4,0.8679783173764782
30,0.4,0.05,10,0.5,0.8565758519654147
30,0.4,0.05,10,0.6,0.8267864457708126
30,0.4,0.05,11,0.4,0.8406981435952474
30,0.4,0.05,11,0.5,0.8647693849580049
30,0.4,0.05,11,0.6,0.8439238558716196
30,0.4,0.1,9,0.4,0.8338505795290873
30,0.4,0.1,9,0.5,0.8643842266992138
30,0.4,0.1,9,0.6,0.8582162184510408
30,0.4,0.1,10,0.4,0.8136527931451354
30,0.4,0.1,10,0.5,0.8611425363804
30,0.4,0.1,10,0.6,0.8537187023536705
30,0.4,0.1,11,0.4,0.7991184919976498
30,0.4,0.1,11,0.5,0.8502511627419402
30,0.4,0.1,11,0.6,0.8686002945303787
30,0.4,0.15000000000000002,9,0.4,0.8038059901378984
30,0.4,0.15000000000000002,9,0.5,0.8393929962386845
30,0.4,0.15000000000000002,9,0.6,0.8586887561035472
30,0.4,0.15000000000000002,10,0.4,0.7825402426886192
30,0.4,0.15000000000000002,10,0.5,0.8394842582594854
30,0.4,0.15000000000000002,10,0.6,0.8587753329836645
30,0.4,0.15000000000000002,11,0.4,0.7510163866928653
30,0.4,0.15000000000000002,11,0.5,0.8356552035973784
30,0.4,0.15000000000000002,11,0.6,0.8496476206469694
30,0.4,0.2,9,0.4,0.7734744154261091
30,0.4,0.2,9,0.5,0.8119432071456671
30,0.4,0.2,9,0.6,0.8448284520958316
30,0.4,0.2,10,0.4,0.7583083269809743
30,0.4,0.2,10,0.5,0.8036287682171325
30,0.4,0.2,10,0.6,0.8668414411357247
30,0.4,0.2,11,0.4,0.725769402105825
30,0.4,0.2,11,0.5,0.8030617144960306
30,0.4,0.2,11,0.6,0.82549003071071
30,0.4,0.25,9,0.4,0.732043873793032
30,0.4,0.25,9,0.5,0.7874251891253159
30,0.4,0.25,9,0.6,0.8459832667167152
30,0.4,0.25,10,0.4,0.7012155302744562
30,0.4,0.25,10,0.5,0.7837948178725445
30,0.4,0.25,10,0.6,0.8286383906300925
30,0.4,0.25,11,0.4,0.7226741819836536
30,0.4,0.25,11,0.5,0.766565102362495
30,0.4,0.25,11,0.6,0.8146078841471058
30,0.4,0.30000000000000004,9,0.4,0.7167844799528125
30,0.4,0.30000000000000004,9,0.5,0.7688863786163076
30,0.4,0.30000000000000004,9,0.6,0.8177989134018787
30,0.4,0.30000000000000004,10,0.4,0.7077588054846902
30,0.4,0.30000000000000004,10,0.5,0.7568675833281082
30,0.4,0.30000000000000004,10,0.6,0.8021453159450398
30,0.4,0.30000000000000004,11,0.4,0.6745562549938364
30,0.4,0.30000000000000004,11,0.5,0.7438027673560785
30,0.4,0.30000000000000004,11,0.6,0.7868751494467661
30,0.4,0.35000000000000003,9,0.4,0.6847493771810335
30,0.4,0.35000000000000003,9,0.5,0.7638425760416254
30,0.4,0.35000000000000003,9,0.6,0.7895320760734452
30,0.4,0.35000000000000003,10,0.4,0.6739181249638974
30,0.4,0.35000000000000003,10,0.5,0.7296639857462943
30,0.4,0.35000000000000003,10,0.6,0.7928641847789291
30,0.4,0.35000000000000003,11,0.4,0.6554678081409695
30,0.4,0.35000000000000003,11,0.5,0.7221959815216143
30,0.4,0.35000000000000003,11,0.6,0.7838215706017954
30,0.4,0.4,9,0.4,0.6728589179810937
30,0.4,0.4,9,0.5,0.7364529158901467
30,0.4,0.4,9,0.6,0.7975490667377343
30,0.4,0.4,10,0.4,0.6709471976452622
30,0.4,0.4,10,0.5,0.726366493840799
30,0.4,0.4,10,0.6,0.7698868401786934
30,0.4,0.4,11,0.4,0.6531760753932164
30,0.4,0.4,11,0.5,0.6980568789439943
30,0.4,0.4,11,0.6,0.7717528420597469
30,0.4,0.45,9,0.4,0.6614494553481005
30,0.4,0.45,9,0.5,0.725787910930157
30,0.4,0.45,9,0.6,0.7817005624108079
30,0.4,0.45,10,0.4,0.6424423352692408
30,0.4,0.45,10,0.5,0.7072944318481393
30,0.4,0.45,10,0.6,0.7609456097776852
30,0.4,0.45,11,0.4,0.6507708100034932
30,0.4,0.45,11,0.5,0.705657673264638
30,0.4,0.45,11,0.6,0.7431926239849866
30,0.6000000000000001,0.0,9,0.4,0.5401460457863133
30,0.6000000000000001,0.0,9,0.5,0.48674109983508385
30,0.6000000000000001,0.0,9,0.6,0.47495110136229424
30,0.6000000000000001,0.0,10,0.4,0.5200696696179964
30,0.6000000000000001,0.0,10,0.5,0.47579149424182104
30,0.6000000000000001,0.0,10,0.6,0.4923083813871801
30,0.6000000000000001,0.0,11,0.4,0.5383465632624563
30,0.6000000000000001,0.0,11,0.5,0.48295718379797675
30,0.6000000000000001,0.0,11,0.6,0.5046993149350423
30,0.6000000000000001,0.05,9,0.4,0.8733750262891875
30,0.6000000000000001,0.05,9,0.5,0.8704608631784946
30,0.6000000000000001,0.05,9,0.6,0.8580593489155004
30,0.6000000000000001,0.05,10,0.4,0.8495099485585399
30,0.6000000000000001,0.05,10,0.5,0.861368677811984
30,0.6000000000000001,0.05,10,0.6,0.8455486566318229
30,0.6000000000000001,0.05,11,0.4,0.8378017774644535
30,0.6000000000000001,0.05,11,0.5,0.8616288835103155
30,0.6000000000000001,0.05,11,0.6,0.8566169996547227
30,0.6000000000000001,0.1,9,0.4,0.8057916856003858
30,0.6000000000000001,0.1,9,0.5,0.8475321189396535
30,0.6000000000000001,0.1,9,0.6,0.8679089175541186
30,0.6000000000000001,0.1,10,0.4,0.7901725755835155
30,0.6000000000000001,0.1,10,0.5,0.8521296459309482
30,0.6000000000000001,0.1,10,0.6,0.8648633026196861
30,0.6000000000000001,0.1,11,0.4,0.7811820051821751
30,0.6000000000000001,0.1,11,0.5,0.8280106372457021
30,0.6000000000000001,0.1,11,0.6,0.8460777734966481
30,0.6000000000000001,0.15000000000000002,9,0.4,0.753587586092638
30,0.6000000000000001,0.15000000000000002,9,0.5,0.7966895930567882
30,0.6000000000000001,0.15000000000000002,9,0.6,0.850910721705916
30,0.6000000000000001,0.15000000000000002,10,0.4,0.7323935875908439
30,0.6000000000000001,0.15000000000000002,10,0.5,0.786603465228538
30,0.6000000000000001,0.15000000000000002,10,0.6,0.8264529881521031
30,0.6000000000000001,0.15000000000000002,11,0.4,0.724965050703914
30,0.6000000000000001,0.15000000000000002,11,0.5,0.7721147742981284
30,0.6000000000000001,0.15000000000000002,11,0.6,0.8268755202098365
30,0.6000000000000001,0.2,9,0.4,0.7284346836436584
30,0.6000000000000001,0.2,9,0.5,0.7607617562897275
30,0.6000000000000001,0.2,9,0.6,0.8303911608986134
30,0.6000000000000001,0.2,10,0.4,0.7067520555367159
30,0.6000000000000001,0.2,10,0.5,0.7735641830523684
30,0.6000000000000001,0.2,10,0.6,0.8058438014312721
30,0.6000000000000001,0.2,11,0.4,0.709297766054497
30,0.6000000000000001,0.2,11,0.5,0.750217451864588
30,0.6000000000000001,0.2,11,0.6,0.7928889891975315
30,0.6000000000000001,0.25,9,0.4,0.6861977167260467
30,0.6000000000000001,0.25,9,0.5,0.7463457592666871
30,0.6000000000000001,0.25,9,0.6,0.790115134272659
30,0.6000000000000001,0.25,10,0.4,0.6840365318728587
30,0.6000000000000001,0.25,10,0.5,0.7185097875904363
30,0.6000000000000001,0.25,10,0.6,0.7784108340612756
30,0.6000000000000001,0.25,11,0.4,0.6684814847426316
30,0.6000000000000001,0.25,11,0.5,0.7207352922152067
30,0.6000000000000001,0.25,11,0.6,0.7882382665124102
30,0.6000000000000001,0.30000000000000004,9,0.4,0.657765834690958
30,0.6000000000000001,0.30000000000000004,9,0.5,0.7324193586302349
30,0.6000000000000001,0.30000000000000004,9,0.6,0.7707580775978501
30,0.6000000000000001,0.30000000000000004,10,0.4,0.6627825490275419
30,0.6000000000000001,0.30000000000000004,10,0.5,0.6998543421746969
30,0.6000000000000001,0.30000000000000004,10,0.6,0.7518052104393795
30,0.6000000000000001,0.30000000000000004,11,0.4,0.6422733528294066
30,0.6000000000000001,0.30000000000000004,11,0.5,0.7117355509258018
30,0.6000000000000001,0.30000000000000004,11,0.6,0.7549988928526367
30,0.6000000000000001,0.35000000000000003,9,0.4,0.6379436427012366
30,0.6000000000000001,0.35000000000000003,9,0.5,0.7134049832949408
30,0.6000000000000001,0.35000000000000003,9,0.6,0.7513769803654413
30,0.6000000000000001,0.35000000000000003,10,0.4,0.6445676181164408
30,0.6000000000000001,0.35000000000000003,10,0.5,0.7018199515833509
30,0.6000000000000001,0.35000000000000003,10,0.6,0.7614843717652517
30,0.6000000000000001,0.35000000000000003,11,0.4,0.631553738960991
30,0.6000000000000001,0.35000000000000003,11,0.5,0.7101675625581139
30,0.6000000000000001,0.35000000000000003,11,0.6,0.7402855984244012
30,0.6000000000000001,0.4,9,0.4,0.6406520164687906
30,0.6000000000000001,0.4,9,0.5,0.6930409867065889
30,0.6000000000000001,0.4,9,0.6,0.7350715592624133
30,0.6000000000000001,0.4,10,0.4,0.6233822613395343
30,0.6000000000000001,0.4,10,0.5,0.6948820409036364
30,0.6000000000000001,0.4,10,0.6,0.732303841775451
30,0.6000000000000001,0.4,11,0.4,0.6341623817594995
30,0.6000000000000001,0.4,11,0.5,0.6879031330423977
30,0.6000000000000001,0.4,11,0.6,0.7203855451058365
30,0.6000000000000001,0.45,9,0.4,0.6295141215461291
30,0.6000000000000001,0.45,9,0.5,0.6795682705544983
30,0.6000000000000001,0.45,9,0.6,0.7299789027268194
30,0.6000000000000001,0.45,10,0.4,0.6197766494184961
30,0.6000000000000001,0.45,10,0.5,0.6764936282855771
30,0.6000000000000001,0.45,10,0.6,0.7258114329717975
30,0.6000000000000001,0.45,11,0.4,0.6189211624855901
30,0.6000000000000001,0.45,11,0.5,0.6605162737090411
30,0.6000000000000001,0.45,11,0.6,0.7058623808519334
30,0.8,0.0,9,0.4,0.5698495440454796
30,0.8,0.0,9,0.5,0.5239054631261102
30,0.8,0.0,9,0.6,0.4989861018323114
30,0.8,0.0,10,0.4,0.5617622357260691
30,0.8,0.0,10,0.5,0.5454401465568223
30,0.8,0.0,10,0.6,0.5049548556644682
30,0.8,0.0,11,0.4,0.5632261948699722
30,0.8,0.0,11,0.5,0.5185725067113487
30,0.8,0.0,11,0.6,0.5131211990621828
30,0.8,0.05,9,0.4,0.8619439716966153
30,0.8,0.05,9,0.5,0.8803088179951873
30,0.8,0.05,9,0.6,0.8561925225348058
30,0.8,0.05,10,0.4,0.8456301772022203
30,0.8,0.05,10,0.5,0.8778295965397835
30,0.8,0.05,10,0.6,0.8781128237320018
30,0.8,0.05,11,0.4,0.8383838377068377
30,0.8,0.05,11,0.5,0.8864097861958158
30,0.8,0.05,11,0.6,0.8639706365327562
30,0.8,0.1,9,0.4,0.7867758506427824
30,0.8,0.1,9,0.5,0.8338999319467402
30,0.8,0.1,9,0.6,0.8684220424280079
30,0.8,0.1,10,0.4,0.7713126172443319
30,0.8,0.1,10,0.5,0.814905653490524
30,0.8,0.1,10,0.6,0.859279197632229
30,0.8,0.1,11,0.4,0.7546644622053997
30,0.8,0.1,11,0.5,0.8020495333510634
30,0.8,0.1,11,0.6,0.8621072607439183
30,0.8,0.15000000000000002,9,0.4,0.7187507608807822
30,0.8,0.15000000000000002,9,0.5,0.7781677613063962
30,0.8,0.15000000000000002,9,0.6,0.8368392516891435
30,0.8,0.15000000000000002,10,0.4,0.7078928680388553
30,0.8,0.15000000000000002,10,0.5,0.7880080126854577
30,0.8,0.15000000000000002,10,0.6,0.8031351794624261
30,0.8,0.15000000000000002,11,0.4,0.7011463669760819
30,0.8,0.15000000000000002,11,0.5,0.7649127230086625
30,0.8,0.15000000000000002,11,0.6,0.8046409037632141
30,0.8,0.2,9,0.4,0.6964011174787271
30,0.8,0.2,9,0.5,0.7391309593366493
30,0.8,0.2,9,0.6,0.7888845646539099
30,0.8,0.2,10,0.4,0.6827638859358878
30,0.8,0.2,10,0.5,0.7306667042753291
30,0.8,0.2,10,0.6,0.7916271954789262
30,0.8,0.2,11,0.4,0.68620663830607
30,0.8,0.2,11,0.5,0.7228919036928376
30,0.8,0.2,11,0.6,0.7771142863820121
30,0.8,0.25,9,0.4,0.6405388653384899
30,0.8,0.25,9,0.5,0.7243131893181837
30,0.8,0.25,9,0.6,0.7633642699361777
30,0.8,0.25,10,0.4,0.6589967015269879
30,0.8,0.25,10,0.5,0.7111339625762783
30,0.8,0.25,10,0.6,0.7666750152904129
30,0.8,0.25,11,0.4,0.6562193103671627
30,0.8,0.25,11,0.5,0.6928533842362466
30,0.8,0.25,11,0.6,0.7343396234672516
30,0.8,0.30000000000000004,9,0.4,0.6376938069789122
30,0.8,0.30000000000000004,9,0.5,0.6833691589558714
30,0.8,0.30000000000000004,9,0.6,0.7559215125179475
30,0.8,0.30000000000000004,10,0.4,0.6460222920487751
30,0.8,0.30000000000000004,10,0.5,0.6943537911681122
30,0.8,0.30000000000000004,10,0.6,0.7373037148762013
30,0.8,0.30000000000000004,11,0.4,0.6155362794245507
30,0.8,0.30000000000000004,11,0.5,0.6688147935029002
30,0.8,0.30000000000000004,11,0.6,0.7255730734403503
30,0.8,0.35000000000000003,9,0.4,0.6414976936957764
30,0.8,0.35000000000000003,9,0.5,0.6859718041842872
30,0.8,0.35000000000000003,9,0.6,0.7160463893252585
30,0.8,0.35000000000000003,10,0.4,0.6181135548331363
30,0.8,0.35000000000000003,10,0.5,0.6611938676841165
30,0.8,0.35000000000000003,10,0.6,0.7171362865040619
30,0.8,0.35000000000000003,11,0.4,0.6185963760420187
30,0.8,0.35000000000000003,11,0.5,0.6887852302846986
30,0.8,0.35000000000000003,11,0.6,0.7060180958154965
30,0.8,0.4,9,0.4,0.6253618003255464
30,0.8,0.4,9,0.5,0.6692474033789239
30,0.8,0.4,9,0.6,0.7125575712517473
30,0.8,0.4,10,0.4,0.6106607848929778
30,0.8,0.4,10,0.5,0.6633136820271309
30,0.8,0.4,10,0.6,0.6958975237051654
30,0.8,0.4,11,0.4,0.5986965961764751
30,0.8,0.4,11,0.5,0.6608319375222734
30,0.8,0.4,11,0.6,0.696558650159449
30,0.8,0.45,9,0.4,0.5892243961721044
30,0.8,0.45,9,0.5,0.6505517724637054
30,0.8,0.45,9,0.6,0.6801665265229565
30,0.8,0.45,10,0.4,0.5897435436708366
30,0.8,0.45,10,0.5,0.6563350970687754
30,0.8,0.45,10,0.6,0.6825175623813601
30,0.8,0.45,11,0.4,0.5876463858856182
30,0.8,0.45,11,0.5,0.6334799908816993
30,0.8,0.45,11,0.6,0.6839066034150899
30,1.0,0.0,9,0.4,0.6025191268399359
30,1.0,0.0,9,0.5,0.5330111632319919
30,1.0,0.0,9,0.6,0.5229980520350646
30,1.0,0.0,10,0.4,0.5680642877712431
30,1.0,0.0,10,0.5,0.5216652577849277
30,1.0,0.0,10,0.6,0.5384099904487589
30,1.0,0.0,11,0.4,0.5775157270104054
30,1.0,0.0,11,0.5,0.5594783965567192
30,1.0,0.0,11,0.6,0.5279761669679811
30,1.0,0.05,9,0.4,0.8498055377394923
30,1.0,0.05,9,0.5,0.8758836946451549
30,1.0,0.05,9,0.6,0.8721923630723855
30,1.0,0.05,10,0.4,0.8364152729682046
30,1.0,0.05,10,0.5,0.8763973738469464
30,1.0,0.05,10,0.6,0.8692105398766001
30,1.0,0.05,11,0.4,0.8285990176020532
30,1.0,0.05,11,0.5,0.8640837422853275
30,1.0,0.05,11,0.6,0.8748092111614113
30,1.0,0.1,9,0.4,0.7688642221939211
30,1.0,0.1,9,0.5,0.8138663216598607
30,1.0,0.1,9,0.6,0.848500883338879
30,1.0,0.1,10,0.4,0.7628064719560976
30,1.0,0.1,10,0.5,0.7973610076741057
30,1.0,0.1,10,0.6,0.8390858600211459
30,1.0,0.1,11,0.4,0.7308545988176897
30,1.0,0.1,11,0.5,0.80914516904482
30,1.0,0.1,11,0.6,0.8284029585257764
30,1.0,0.15000000000000002,9,0.4,0.7002268832404006
30,1.0,0.15000000000000002,9,0.5,0.7733450980927821
30,1.0,0.15000000000000002,9,0.6,0.8016109927359534
30,1.0,0.15000000000000002,10,0.4,0.6999263361338788
30,1.0,0.15000000000000002,10,0.5,0.7414975821990565
30,1.0,0.15000000000000002,10,0.6,0.7946612387248956
30,1.0,0.15000000000000002,11,0.4,0.6856465970439497
30,1.0,0.15000000000000002,11,0.5,0.7332128962711001
30,1.0,0.15000000000000002,11,0.6,0.8007606182486766
30,1.0,0.2,9,0.4,0.6746817895884409
30,1.0,0.2,9,0.5,0.7188676086359967
30,1.0,0.2,9,0.6,0.7655817580150911
30,1.0,0.2,10,0.4,0.6508700947072305
30,1.0,0.2,10,0.5,0.7205039973351388
30,1.0,0.2,10,0.6,0.76329901298482
30,1.0,0.2,11,0.4,0.6731783789742047
30,1.0,0.2,11,0.5,0.7172724080363304
30,1.0,0.2,11,0.6,0.7472106307442432
30,1.0,0.25,9,0.4,0.6287458671151304
30,1.0,0.25,9,0.5,0.714492097771823
30,1.0,0.25,9,0.6,0.7390370408609754
30,1.0,0.25,10,0.4,0.6454073482241189
30,1.0,0.25,10,0.5,0.6953045850164105
